id,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,review_scores_rating
6716958,40.71739617,-73.99958252,Apartment,Private room,2,1,1,1,Real Bed,110,80
4717440,40.71585483,-73.98981588,Apartment,Entire home/apt,3,1,1,1,Real Bed,150,94
7601498,40.71521893,-73.99915191,Apartment,Entire home/apt,6,1,2,3,Real Bed,200,
3801077,40.71695264,-73.99594084,Loft,Entire home/apt,14,2.5,4,10,Real Bed,750,92
4814018,40.71320665,-73.99784786,Loft,Entire home/apt,2,1,1,1,Real Bed,220,100
7711161,40.71382365,-73.99768517,Apartment,Private room,2,1,1,1,Real Bed,75,
746346,40.71707654,-73.99150418,Apartment,Entire home/apt,2,1,0,1,Real Bed,199,92
4800397,40.71585296,-73.99096046,Apartment,Entire home/apt,2,1,0,1,Real Bed,239,96
3767947,40.71590762,-73.99007589,,Entire home/apt,2,1,1,1,Real Bed,150,89
5720062,40.71661784,-73.99350577,Apartment,Entire home/apt,1,1,1,1,Real Bed,150,
1691798,40.71587297,-73.99185418,Apartment,Entire home/apt,4,1,1,2,Real Bed,260,87
4559134,40.71450183,-73.99232925,Apartment,Entire home/apt,2,1,1,1,Real Bed,110,95
6893419,40.71674455,-73.9917797,Apartment,Entire home/apt,4,1,1,2,Real Bed,163,80
353317,40.71515182,-73.9902915,Apartment,Entire home/apt,4,1,1,1,Real Bed,99,84
6796719,40.71690181,-73.99029555,Apartment,Entire home/apt,2,1,1,1,Real Bed,125,
4459822,40.71607306,-73.99006269,Apartment,Entire home/apt,6,1,3,4,Real Bed,300,
6116428,40.71649748,-73.99146396,Apartment,Entire home/apt,2,1,1,1,Real Bed,200,
915103,40.71634642,-73.98948484,Apartment,Entire home/apt,7,1.5,3,3,Real Bed,325,91
3614499,40.71630226,-73.9908065,Apartment,Entire home/apt,3,1,1,1,Real Bed,135,100
4333927,40.71704755,-73.99187398,Apartment,Entire home/apt,3,1,1,1,Real Bed,160,89
8127212,40.71729617,-73.99175318,Apartment,Entire home/apt,3,1,1,1,Real Bed,200,
6767580,40.7134014,-73.9962528,Apartment,Private room,2,1,1,1,Real Bed,86,90
859045,40.71537259,-73.99130146,Apartment,Private room,2,1,1,1,Real Bed,75,89
922770,40.71780782,-73.99456587,Apartment,Private room,2,2,1,1,Real Bed,130,100
4926024,40.71356694,-73.99092792,Apartment,Private room,2,1,1,1,Real Bed,80,96
213330,40.71681626,-73.98969193,Apartment,Private room,2,2,1,1,Real Bed,200,100
61492,40.71445301,-73.99079591,Apartment,Private room,2,2,1,2,Real Bed,120,97
5434754,40.71643286,-73.9913146,Apartment,Private room,2,1,1,1,Real Bed,120,83
5605209,40.71750196,-73.99264327,Apartment,Private room,2,1,1,1,Real Bed,115,85
2339096,40.71590204,-73.99058859,Apartment,Private room,2,1,1,1,Real Bed,70,89
1240213,40.7136484,-73.99771002,Apartment,Entire home/apt,3,1,1,1,Real Bed,140,94
5821060,40.71443813,-73.99127914,Apartment,Entire home/apt,2,1,1,1,Real Bed,135,90
6459873,40.71538066,-73.99755798,Apartment,Entire home/apt,2,1,1,1,Real Bed,140,100
3694474,40.71565861,-73.99874674,Apartment,Entire home/apt,5,1,2,2,Real Bed,200,86
4343772,40.71404224,-73.9904925,Apartment,Private room,1,1,1,1,Real Bed,120,98
3489608,40.71444546,-73.9912072,Apartment,Private room,2,1,1,1,Real Bed,130,95
7883833,40.71452802,-73.99146753,Condominium,Private room,3,1,1,1,Real Bed,140,
4347960,40.71840687,-73.99671562,Apartment,Entire home/apt,6,1,2,3,Real Bed,198,64
7981329,40.71648679,-73.99563146,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,
4974546,40.71766078,-73.99234156,Apartment,Private room,2,1,1,1,Real Bed,200,
1943721,40.71594205,-73.99629852,Apartment,Entire home/apt,3,1,0,2,Real Bed,125,97
5058834,40.71404012,-73.99314648,Apartment,Entire home/apt,4,1,2,2,Real Bed,150,80
741797,40.71745761,-74.00344824,Apartment,Entire home/apt,2,1,1,1,Real Bed,151,93
7020644,40.71670646,-73.99768519,Apartment,Entire home/apt,4,1,1,1,Real Bed,170,
5837828,40.71765055,-73.9936583,Apartment,Private room,1,2,1,1,Real Bed,119,
4151067,40.71599505,-73.99820624,Apartment,Entire home/apt,4,1,1,1,Real Bed,200,100
6778747,40.71804831,-73.99555544,Apartment,Entire home/apt,6,1,3,3,Real Bed,310,100
3765649,40.71610732,-73.9917392,Apartment,Private room,2,1,1,1,Real Bed,175,88
7247033,40.71574069,-73.99107041,Apartment,Private room,2,1,1,1,Real Bed,170,100
4963889,40.71620881,-73.99490395,Loft,Entire home/apt,15,3,4,9,Real Bed,750,
4621823,40.71547731,-73.9986512,Apartment,Entire home/apt,3,1,1,1,Real Bed,140,93
4846922,40.71618417,-73.99026671,Apartment,Private room,2,1,1,1,Real Bed,70,
441811,40.71467026,-73.99120493,Apartment,Private room,2,2,1,1,Real Bed,115,93
2693522,40.71628404,-73.99077591,Apartment,Private room,2,1,1,1,Real Bed,175,
2975102,40.71670654,-73.99079751,Apartment,Private room,2,1,1,1,Real Bed,75,
6862426,40.71411134,-73.99646581,Apartment,Shared room,1,1,1,1,Real Bed,99,
6902589,40.7171823,-73.99241588,Apartment,Private room,1,1,1,1,Real Bed,99,80
5040443,40.71510021,-73.99066651,Apartment,Entire home/apt,3,1,1,2,Real Bed,150,95
832762,40.71549403,-73.9903323,Apartment,Entire home/apt,4,1,1,1,Real Bed,135,94
752616,40.71592116,-73.98980282,Apartment,Entire home/apt,5,1,2,2,Real Bed,375,97
6467509,40.71506716,-73.99032876,Apartment,Entire home/apt,2,1,1,1,Real Bed,225,
7564012,40.71761989,-73.99371973,Apartment,Entire home/apt,4,2,2,2,Real Bed,150,
2659961,40.7167457,-73.99091878,Apartment,Entire home/apt,2,1,0,1,Real Bed,200,100
4482995,40.71611098,-73.99053204,Apartment,Entire home/apt,3,1,0,1,Real Bed,155,
3883878,40.71469806,-73.99140292,Apartment,Entire home/apt,4,1,0,1,Real Bed,130,
1740442,40.71475433,-73.99342216,Apartment,Entire home/apt,2,1,1,1,Real Bed,190,90
3867525,40.71505247,-73.99229505,Apartment,Entire home/apt,2,1,1,1,Real Bed,120,100
5834664,40.71759283,-73.99486701,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,100
5993495,40.71624057,-73.99169735,Apartment,Entire home/apt,3,1,0,1,Real Bed,140,100
5742615,40.71490711,-73.99181891,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,100
4195677,40.716355,-73.99228954,Apartment,Private room,1,1,1,1,Real Bed,100,99
3323189,40.71555863,-73.99234074,Apartment,Entire home/apt,6,2,3,4,Real Bed,785,96
7131,40.71398174,-73.99613979,Apartment,Entire home/apt,3,1,1,2,Real Bed,130,86
30227,40.71537109,-73.99118947,Apartment,Entire home/apt,3,1,2,2,Real Bed,165,89
22562,40.7184574,-73.99538289,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,92
17535,40.71662688,-73.9933291,Apartment,Private room,2,1,1,1,Real Bed,120,98
1066456,40.71505111,-73.9933817,Apartment,Entire home/apt,2,1,1,1,Real Bed,149,93
1095472,40.71498071,-73.99866171,Apartment,Private room,1,1,1,1,Real Bed,83,87
58292,40.71791519,-73.99369417,Apartment,Entire home/apt,5,1,2,5,Real Bed,289,86
5280429,40.7147729,-73.99964307,Apartment,Private room,2,1,1,1,Real Bed,80,91
4243150,40.71632595,-73.98949814,Apartment,Private room,2,1,1,1,Real Bed,95,98
59709,40.71756295,-73.99503403,Apartment,Entire home/apt,6,1,2,3,Real Bed,300,84
4243335,40.7159798,-73.99768069,Apartment,Private room,1,1,1,1,Real Bed,95,90
71248,40.71659384,-73.98944905,Apartment,Entire home/apt,4,1,1,1,Futon,115,95
50541,40.71426472,-73.99452447,Apartment,Private room,2,1,1,1,Futon,150,99
3225646,40.71575382,-73.99811469,Apartment,Private room,2,1,1,1,Futon,165,
7380485,40.71379164,-73.99452069,Apartment,Private room,1,1,1,1,Real Bed,70,80
7380478,40.71688672,-73.99231917,Apartment,Private room,1,1,1,1,Real Bed,95,
42530,40.71454271,-73.99032227,Apartment,Entire home/apt,3,1.5,2,2,Real Bed,300,94
5307673,40.71672663,-73.99067682,Apartment,Private room,2,1,1,1,Real Bed,90,90
64984,40.7170832,-73.99183602,Apartment,Entire home/apt,3,1,1,1,Real Bed,160,93
54358,40.71744788,-73.99700935,Apartment,Entire home/apt,4,1,1,2,Real Bed,264,92
3222262,40.71470655,-73.99054385,Apartment,Entire home/apt,4,1,1,2,Real Bed,239,96
2178374,40.71637947,-73.99105528,Apartment,Entire home/apt,2,1,1,1,Real Bed,125,93
67215,40.71664574,-73.98997512,Apartment,Entire home/apt,3,1,2,2,Real Bed,205,95
4261691,40.71662047,-73.98951056,Apartment,Private room,1,1,1,1,Real Bed,99,
45599,40.71576501,-73.9937589,Apartment,Entire home/apt,2,1,1,1,Real Bed,165,87
4262248,40.71659194,-73.99595357,Apartment,Private room,1,2,1,1,Real Bed,118,100
3229402,40.71423175,-73.99222354,Apartment,Private room,2,1,1,1,Real Bed,90,89
83811,40.71504516,-73.99107622,Apartment,Entire home/apt,4,1,2,2,Real Bed,300,98
6421335,40.71488746,-73.99168199,Apartment,Private room,2,2,1,1,Real Bed,80,80
85252,40.71881534,-73.99583996,Apartment,Entire home/apt,2,1,1,1,Real Bed,310,90
5340044,40.71483794,-73.99170962,Apartment,Private room,2,1,1,1,Real Bed,60,67
7461387,40.71609111,-73.99107112,Apartment,Entire home/apt,3,1,0,1,Real Bed,150,
6389473,40.71398952,-73.9970718,Apartment,Entire home/apt,6,1.5,2,3,Real Bed,550,100
6402045,40.71669164,-73.98944648,Apartment,Entire home/apt,2,1,1,1,Real Bed,199,100
2208545,40.71386523,-73.9944542,Apartment,Entire home/apt,2,1,1,1,Real Bed,140,93
3257345,40.71338364,-73.99225576,Apartment,Entire home/apt,2,1,1,1,Real Bed,135,90
6414925,40.71456294,-73.99308432,Apartment,Private room,2,1,1,1,Real Bed,95,100
6403564,40.71467462,-73.99389488,Loft,Entire home/apt,3,2,0,1,Real Bed,194,73
6415170,40.71360565,-73.99787535,Apartment,Entire home/apt,4,1,3,4,Real Bed,499,80
4283060,40.71461104,-73.99327784,Apartment,Private room,2,2,1,1,Real Bed,80,80
6382725,40.71632877,-73.99194754,Apartment,Private room,2,1.5,1,1,Real Bed,65,
7455635,40.7162442,-73.99015199,Apartment,Entire home/apt,2,1,0,1,Real Bed,120,100
6384000,40.71582299,-73.99849819,Apartment,Entire home/apt,5,2,2,3,Real Bed,225,86
5347051,40.71523794,-73.99259459,Apartment,Entire home/apt,2,1,1,1,Real Bed,225,100
3250977,40.71296974,-73.99583549,Apartment,Entire home/apt,2,1,0,1,Real Bed,125,98
1966158,40.71693014,-73.99418624,Loft,Entire home/apt,3,1,0,1,Real Bed,160,93
7602858,40.71616495,-73.99248841,Apartment,Private room,1,1,1,1,Real Bed,55,
932410,40.745653,-74.00316988,Apartment,Entire home/apt,2,1,1,1,Real Bed,320,98
139120,40.74020561,-74.00102316,Apartment,Entire home/apt,2,1,1,1,Real Bed,185,88
403068,40.74986628,-73.99328782,Loft,Private room,1,0,1,1,Real Bed,119,94
5239051,40.7416872,-73.99579201,Apartment,Private room,1,1,1,1,Real Bed,110,98
4784432,40.75133417,-74.00339746,Apartment,Private room,2,1,1,1,Real Bed,129,95
3769554,40.75272375,-74.00293399,Apartment,Private room,2,1,1,1,Real Bed,125,92
4129195,40.75097093,-73.99561774,Apartment,Entire home/apt,6,1,2,4,Real Bed,300,94
2071420,40.74374323,-74.00044413,Apartment,Entire home/apt,2,1,1,1,Real Bed,210,97
8151883,40.74245802,-73.9981554,Apartment,Private room,2,1,1,1,Real Bed,129,
6796474,40.74421101,-73.99182209,Apartment,Entire home/apt,6,1,3,3,Real Bed,275,60
268868,40.7511442,-74.00194698,Apartment,Entire home/apt,4,1,2,2,Real Bed,225,94
6619100,40.74326558,-73.99807187,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa,230,100
8117812,40.74376444,-74.00346413,Apartment,Entire home/apt,4,1,1,1,Real Bed,245,
432012,40.7426418,-74.0004976,Apartment,Entire home/apt,2,1,0,1,Real Bed,250,97
5145759,40.74832605,-73.99967861,Apartment,Entire home/apt,4,1,1,2,Real Bed,395,90
2256925,40.74219731,-74.00248892,Apartment,Entire home/apt,4,1,1,2,Real Bed,329,84
5692807,40.74404549,-73.99914534,Apartment,Entire home/apt,6,1,2,2,Real Bed,395,96
476851,40.74097731,-74.00157872,Apartment,Entire home/apt,4,1,1,1,Real Bed,295,89
5559758,40.74873249,-74.00126559,Apartment,Entire home/apt,3,1,1,2,Real Bed,225,97
6101364,40.7421914,-73.99656054,Apartment,Entire home/apt,2,1,0,1,Real Bed,125,95
6261940,40.74478262,-74.00475567,Apartment,Entire home/apt,4,1,1,2,Real Bed,350,98
7495545,40.75159182,-74.00180907,Apartment,Entire home/apt,2,1,0,1,Real Bed,200,100
594640,40.74026028,-74.00079486,Apartment,Entire home/apt,3,1,1,1,Real Bed,250,97
8043854,40.74182521,-73.99540695,Apartment,Entire home/apt,2,1,1,1,Real Bed,499,
8145339,40.74317561,-73.9981968,Apartment,Entire home/apt,4,1,2,2,Real Bed,350,
6092278,40.74898035,-73.99527073,Apartment,Entire home/apt,4,1,1,2,Real Bed,169,86
288060,40.74832064,-74.00456895,Apartment,Entire home/apt,3,1,1,1,Real Bed,175,95
306863,40.74762374,-74.00376966,Apartment,Entire home/apt,2,1,1,1,Real Bed,350,93
3095023,40.75003601,-73.99646572,Apartment,Entire home/apt,1,1,0,1,Real Bed,65,88
3377193,40.74265381,-73.9984746,Apartment,Entire home/apt,5,1,2,2,Real Bed,255,87
1387361,40.74870318,-73.99424675,Apartment,Shared room,1,1,1,1,Pull-out Sofa,188,
4443756,40.742967,-73.99707283,Apartment,Entire home/apt,2,1,1,1,Real Bed,290,100
629072,40.75248572,-73.9980719,Apartment,Entire home/apt,5,1,2,3,Real Bed,320,88
5724615,40.743237,-73.99646598,Apartment,Entire home/apt,2,1,0,1,Real Bed,180,100
506443,40.74725742,-73.99215664,Apartment,Entire home/apt,2,1,1,1,Real Bed,198,92
3650183,40.7454467,-73.99604681,Apartment,Entire home/apt,3,1,1,2,Real Bed,210,97
3654425,40.73928299,-74.00007238,Apartment,Entire home/apt,4,1,1,1,Real Bed,250,92
7594222,40.74188029,-74.00398353,Apartment,Entire home/apt,6,1,2,5,Real Bed,450,
2537383,40.74122936,-74.00267043,Apartment,Entire home/apt,2,1,1,1,Real Bed,200,96
4832326,40.74285146,-74.00223559,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,
6460349,40.74663347,-73.99980996,Apartment,Entire home/apt,4,2,2,2,Real Bed,480,100
2979650,40.74686558,-74.00643493,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,100
6248135,40.74726209,-73.99347195,Apartment,Shared room,1,1,1,2,Real Bed,100,80
4759681,40.75148739,-74.00314239,Apartment,Entire home/apt,2,1,1,1,Real Bed,230,
3573783,40.7442063,-74.00420118,Apartment,Entire home/apt,3,1,2,2,Real Bed,372,80
351939,40.73577898,-73.99221087,Apartment,Entire home/apt,6,1,1,3,Real Bed,200,98
4014740,40.74615686,-73.99127038,Loft,Entire home/apt,2,1,1,2,Real Bed,228,97
1492810,40.73929765,-73.99977202,Apartment,Entire home/apt,2,1,1,1,Real Bed,275,98
382865,40.74326415,-74.00240577,Apartment,Entire home/apt,4,1,1,1,Real Bed,249,86
4624237,40.74878192,-74.00249703,Apartment,Entire home/apt,4,1,1,2,Real Bed,330,96
4803118,40.74963867,-73.99652581,Apartment,Entire home/apt,3,1.5,1,1,Real Bed,167,93
4772614,40.74156279,-73.99681994,Apartment,Entire home/apt,8,3.5,4,6,Real Bed,1000,
8014458,40.74792558,-74.00072396,Apartment,Entire home/apt,6,1,2,2,Real Bed,300,
7823495,40.7420528,-73.9984692,Apartment,Entire home/apt,5,2,2,2,Real Bed,700,
1322692,40.74294364,-73.99789851,Apartment,Entire home/apt,3,1,1,1,Real Bed,215,100
7664262,40.74304729,-73.9955775,Apartment,Entire home/apt,3,1,1,2,Real Bed,225,
7525462,40.74043022,-73.99476068,Apartment,Entire home/apt,2,1,0,1,Real Bed,130,
1672433,40.74523652,-73.99879412,Apartment,Entire home/apt,3,1,1,1,Pull-out Sofa,175,100
7758577,40.7431325,-73.99844359,Apartment,Entire home/apt,4,1,2,2,Real Bed,175,
6672257,40.74435715,-73.99697115,Apartment,Entire home/apt,2,1,0,1,Real Bed,125,100
4493526,40.73793188,-73.99801825,Apartment,Private room,2,1.5,1,1,Real Bed,150,
7307238,40.73885838,-73.99799052,Apartment,Entire home/apt,3,1,0,1,Real Bed,185,
3435140,40.74666569,-74.00333232,Apartment,Entire home/apt,2,1,0,1,Real Bed,170,93
7064500,40.74310079,-73.99519849,Apartment,Entire home/apt,2,1,0,1,Real Bed,225,
1486699,40.74356115,-74.00449547,Apartment,Entire home/apt,2,1,1,1,Real Bed,189,
6147613,40.74027225,-74.00137056,Apartment,Private room,2,1,1,1,Real Bed,103,96
4446732,40.74085368,-73.99700617,Apartment,Entire home/apt,2,1,1,1,Real Bed,300,100
968204,40.74039206,-73.99609543,Apartment,Entire home/apt,2,1,0,2,Real Bed,260,100
1506911,40.74795158,-73.99170557,Loft,Entire home/apt,6,1.5,3,4,Real Bed,650,100
2865370,40.74826118,-74.00200723,Apartment,Entire home/apt,2,1,1,1,Real Bed,300,
2032345,40.74387231,-73.99286206,Apartment,Entire home/apt,6,2.5,2,2,Real Bed,900,
7678450,40.74218047,-73.99749281,Apartment,Entire home/apt,2,1,1,1,Real Bed,145,100
1850959,40.74061892,-73.99687259,Apartment,Entire home/apt,2,1,1,1,Real Bed,315,100
2048677,40.7424364,-73.9969158,Apartment,Entire home/apt,2,1,0,1,Real Bed,200,95
7957022,40.7396306,-74.00196754,Apartment,Entire home/apt,2,1,1,1,Real Bed,235,
245607,40.75126853,-73.99637161,Apartment,Entire home/apt,2,1,1,2,Real Bed,281,95
155958,40.74524591,-73.99836221,Apartment,Entire home/apt,2,1,1,1,Real Bed,300,94
193853,40.74033434,-74.00023922,Apartment,Entire home/apt,2,1,0,1,Real Bed,145,98
533664,40.74500931,-73.99955344,Apartment,Entire home/apt,3,1,1,1,Real Bed,200,99
1836859,40.75248028,-74.00122569,Apartment,Entire home/apt,2,1,0,1,Real Bed,185,94
2366509,40.74957334,-73.99303155,Apartment,Entire home/apt,3,1,0,2,Real Bed,170,76
2611649,40.74119315,-73.99990666,Apartment,Entire home/apt,2,1,1,1,Real Bed,175,89
3343038,40.74934229,-74.00274388,Apartment,Entire home/apt,2,1,1,1,Airbed,295,74
4387994,40.74702576,-74.00356672,Apartment,Entire home/apt,2,1,0,1,Real Bed,175,
4651112,40.73851899,-73.99849403,Apartment,Entire home/apt,2,1,1,1,Real Bed,280,100
4841415,40.74169463,-73.99452057,Condominium,Entire home/apt,8,3.5,5,4,Real Bed,850,
5707249,40.74126983,-73.99947403,Apartment,Entire home/apt,4,1,1,2,Real Bed,395,100
6570770,40.74153445,-73.99841148,Apartment,Entire home/apt,2,1,1,1,Real Bed,185,100
7952209,40.74081103,-73.99496864,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,395,
8097948,40.74594744,-73.99923711,Apartment,Entire home/apt,2,1,0,1,Real Bed,225,
821251,40.73868214,-73.99426515,Apartment,Entire home/apt,3,1,1,1,Real Bed,165,95
7817434,40.75306674,-74.00500768,Apartment,Entire home/apt,2,1,1,1,Real Bed,200,
7774373,40.74436428,-73.99695644,Apartment,Entire home/apt,2,1,0,1,Real Bed,255,100
6554788,40.74050266,-74.00300012,Apartment,Entire home/apt,3,1,1,1,Real Bed,185,100
7952315,40.74768137,-73.99625039,Apartment,Entire home/apt,4,1,1,2,Real Bed,350,
2255578,40.74200969,-74.00465271,Apartment,Entire home/apt,2,1,0,2,Real Bed,375,98
7225598,40.74011281,-74.00315266,Apartment,Entire home/apt,5,1,2,2,Real Bed,235,
2095829,40.74187627,-74.00558106,Apartment,Entire home/apt,2,1,0,1,Real Bed,210,94
1885167,40.74052711,-74.00292906,Apartment,Entire home/apt,1,1,1,2,Real Bed,114,98
751027,40.73920859,-73.99891296,Apartment,Private room,2,1,1,1,Real Bed,125,86
808697,40.74670224,-73.99134485,Apartment,Entire home/apt,4,1,1,1,Real Bed,215,95
1811446,40.74166324,-73.99891889,Apartment,Private room,2,1,1,1,Real Bed,90,95
448936,40.74792231,-74.00133605,Apartment,Private room,2,1,1,2,Real Bed,90,88
1967122,40.74960087,-73.99883862,Apartment,Private room,2,1,1,1,Real Bed,95,94
6812500,40.74118942,-73.99634747,Apartment,Private room,1,1,1,1,Real Bed,140,100
7600145,40.74054033,-74.00348543,Apartment,Entire home/apt,1,1,1,1,Real Bed,220,
7439092,40.73950566,-73.99961388,Apartment,Entire home/apt,2,1,1,1,Real Bed,225,
363721,40.74573818,-73.99518572,Apartment,Private room,2,1,1,2,Real Bed,110,91
1871261,40.74599259,-73.99775392,Apartment,Private room,2,1,1,1,Real Bed,70,20
3616946,40.74015822,-74.00049265,Apartment,Private room,2,1,1,1,Real Bed,135,90
4767537,40.75026168,-73.99605753,Apartment,Private room,2,1.5,1,1,Real Bed,135,80
4925369,40.74193228,-73.99849229,Apartment,Private room,2,1,1,1,Real Bed,130,
4842507,40.7437232,-73.996815,Apartment,Private room,2,2,1,2,Real Bed,150,
3540106,40.74224391,-73.99634831,Apartment,Private room,2,1,1,1,Real Bed,145,96
5761908,40.73985989,-73.99708957,Apartment,Private room,2,1,1,1,Real Bed,120,
3317078,40.7437306,-74.00594649,Apartment,Private room,2,1,1,1,Real Bed,400,100
1526692,40.7498928,-73.99688644,Apartment,Private room,2,1,1,1,Real Bed,139,94
7010003,40.74434853,-73.99724037,Apartment,Private room,1,1,1,1,Real Bed,155,
818420,40.74403867,-74.0002894,Apartment,Private room,1,1,1,1,Real Bed,98,
5442512,40.74305495,-73.99380451,Bed & Breakfast,Private room,3,1,1,1,Real Bed,209,93
7105709,40.73902488,-74.0003122,Apartment,Entire home/apt,3,1,1,1,Real Bed,220,100
7106837,40.74067999,-73.99756327,Apartment,Private room,3,1,1,1,Real Bed,169,100
332740,40.75152678,-74.00255434,Apartment,Private room,2,1,1,1,Real Bed,150,97
855412,40.75141257,-73.99563196,Apartment,Private room,2,1.5,1,1,Real Bed,180,84
1975236,40.74722377,-73.99478332,Loft,Private room,16,2,1,1,Airbed,1500,
1767391,40.74839027,-73.99481919,Apartment,Private room,2,1,1,1,Real Bed,125,91
2285351,40.74057554,-73.99864732,Apartment,Private room,3,2.5,1,1,Real Bed,285,
