Geography_Code,Borough,Region,Median_Downl_Speed,Density_Person_HA,Avg_HH_Income
E01004740,Westminster,Central,11.6807692308,306.1,15470
E01004741,Westminster,Central,12.464,226.1,22360
E01004742,Westminster,Central,13.7034482759,297.9,29170
E01004743,Westminster,Central,13.0296296296,284.9,15780
E01004744,Westminster,Central,15.2452830189,124.5,20170
E01004745,Westminster,Central,10.7423076923,104.8,25670
E01004746,Westminster,Central,14.32,356.4,16610
E01004747,Westminster,Central,13.36,206.6,25930
E01004748,Westminster,Central,13.8125,166.2,32730
E01004749,Westminster,Central,13.4094117647,177.6,29780
E01004750,Westminster,Central,9.2897435897,69,20590
E01004751,Westminster,Central,10.1292682927,210.6,31810
E01004752,Westminster,Central,11.2666666667,437,23320
E01004753,Westminster,Central,10.11,306.2,24370
E01004754,Westminster,Central,13.4391304348,196.3,11490
E01004755,Westminster,Central,11.8380952381,191.9,19230
E01004756,Westminster,Central,17.6176470588,303,20840
E01004757,Westminster,Central,12.3291666667,129.3,15170
E01004760,Westminster,Central,15.7,227,22310
E01004761,Westminster,Central,6.1387421384,37.4,27890
E01004762,Westminster,Central,6.3914346895,70.6,21910
E01004763,Westminster,Central,6.5776143791,72.4,22950
E01004765,Westminster,Central,9.4714953271,75.5,24620
E01032512,Westminster,Central,11.3342105263,151.1,11030
E01032513,Westminster,Central,12.9526315789,254.2,13520
E01032562,Bromley,South,22.39,65.5,11810
E01032563,Bromley,South,23.2571428571,39.6,22500
E01032564,Lewisham,East,13.7266666667,86,12430
E01032565,Lewisham,East,13.58125,64.4,11360
E01032566,Bexley,East,22.1653846154,30.4,14890
E01032567,Greenwich,East,28.1208333333,40,16720
E01032568,Bromley,South,17.1161290323,40.5,16630
E01032569,Croydon,South,18.6884615385,55.3,10530
E01032570,Bromley,South,26.4483870968,34,16910
E01032572,Ealing,West,22.55,70.2,28280
E01032573,Hounslow,West,25.3823529412,69.8,27250
E01032574,Enfield,North,21.4735294118,56.5,12580
E01032575,Haringey,North,14.95,131.8,10630
E01032576,Harrow,West,29.2125,73.7,20220
E01032577,Hillingdon,West,40.1692307692,46.6,19440
E01032579,Lewisham,East,21.0806451613,83.5,12300
E01032580,Barking and Dagenham,East,20.3666666667,105.9,9660
E01032581,Redbridge,East,18.6357142857,57.1,13810
E01032582,Lambeth,Central,14.8369230769,59.6,22310
E01032583,Southwark,Central,15.1811320755,104.4,22330
E01032584,Southwark,Central,17.911627907,147.7,18800
E01032623,Sutton,South,21.2564102564,22.2,28820
E01032637,Southwark,Central,7.8260869565,311,41840
E01032638,Southwark,Central,18.8411764706,285.5,41200
E01032639,Southwark,Central,15.1576923077,184.4,23260
E01032640,Southwark,Central,8.6318181818,282.4,39370
E01032646,Southwark,Central,14.3296296296,127.7,29500
E01032719,Southwark,Central,14.74,291.8,19820
E01032720,Southwark,Central,13.7576923077,101.9,13830
E01032722,Southwark,Central,15.2639344262,108.5,16420
E01032739,City of London,Central,8.9114122682,6.3,38010
E01032740,City of London,Central,7.6270967742,17.2,32560
E01032741,Havering,East,14.0658536585,38.6,16790
E01032742,Havering,East,19.8125,58,19060
E01032743,Ealing,West,13.8321428571,226.8,14170
E01032744,Ealing,West,10.535,76.8,11770
E01032764,Tower Hamlets,East,11.1465116279,40,21560
E01032765,Tower Hamlets,East,11.9911764706,183.7,19110
E01032766,Tower Hamlets,East,12.8827586207,162,29230
E01032767,Tower Hamlets,East,16.4926829268,117.9,36910
E01032768,Tower Hamlets,East,9.8375,185.1,36320
E01032769,Tower Hamlets,East,9.884,119.8,30030
E01032770,Tower Hamlets,East,12.5058823529,271.9,26870
E01032771,Tower Hamlets,East,6.0288461538,31.4,27170
E01032772,Tower Hamlets,East,14.7157894737,139.4,20400
E01032773,Tower Hamlets,East,5.8260869565,461.8,30850
E01032774,Tower Hamlets,East,11.4954545455,63.6,21990
E01032775,Tower Hamlets,East,18.4588235294,316.6,34650
E01032776,Tower Hamlets,East,11.9785714286,133.5,37700
E01032777,Tower Hamlets,East,7.7166666667,98.4,26610
E01032778,Tower Hamlets,East,16.19375,35.4,32070
E01032779,Tower Hamlets,East,9.175,365.4,29170
E01032780,Tower Hamlets,East,10.0033333333,37.8,35760
E01032781,Tower Hamlets,East,13.8826086957,281.7,33040
E01032782,Tower Hamlets,East,10.7777777778,210.4,30210
E01032783,Tower Hamlets,East,19.2045454545,167.8,23510
E01032784,Tower Hamlets,East,16.0125,234,25360
E01032785,Tower Hamlets,East,10.8409090909,185.4,24680
E01032786,Tower Hamlets,East,12.5,267.8,13780
E01032787,Tower Hamlets,East,9.715,241.9,11500
E01032788,Hammersmith and Fulham,West,11.7029411765,94.9,22480
E01032789,Hammersmith and Fulham,West,8.4117647059,384.9,26230
E01032790,Hammersmith and Fulham,West,11.7666666667,141.5,21490
E01032803,Southwark,Central,18.5133333333,220.4,31400
E01032805,Southwark,Central,13.9051282051,146.2,13360
E01032834,Southwark,Central,8.3692307692,321,39670
E01033000,Hounslow,West,18.6409090909,212.2,12760
E01033030,Hounslow,West,16.235,239,22310
E01033081,Hounslow,West,26.48,125.5,22650
E01033082,Hounslow,West,11.4588235294,50.2,18930
E01033083,Hounslow,West,18.5838709677,122.5,21730
E01033084,Hounslow,West,20.15,127.4,13350
E01033085,Haringey,North,10.5185185185,113.9,24470
E01033086,Haringey,North,8.3961538462,180.9,11100
E01033093,Wandsworth,South,14.5297297297,55.6,34010
E01033098,Wandsworth,South,9.0823529412,30.8,33020
E01033099,Wandsworth,South,16.1958333333,99.2,24740
E01033100,Wandsworth,South,8.4066666667,108.7,15280
E01033101,Wandsworth,South,8.141025641,94.2,32670
E01033132,Wandsworth,South,11.0263157895,39.3,23390
E01033133,Wandsworth,South,7.6555555556,200.2,30680
E01033135,Wandsworth,South,16.3588235294,106.1,36280
E01033146,Enfield,North,18.4176470588,114.6,9930
E01033148,Enfield,North,36.3615384615,43.3,12480
E01033150,Enfield,North,47.0684210526,100.8,13270
E01033151,Enfield,North,13.0333333333,22.3,11540
E01033153,Waltham Forest,East,15.6446808511,161.4,9950
E01033207,Lambeth,Central,14.4396226415,70.7,16400
E01033208,Lambeth,Central,4.9407407407,344.6,28530
E01033320,Lewisham,East,24.2535714286,102,20290
E01033322,Lewisham,East,16.6714285714,181,25900
E01033324,Lewisham,East,23.8666666667,89,18080
E01033325,Lewisham,East,18.0117647059,198.2,30070
E01033327,Lewisham,East,17.5676470588,46.9,18710
E01033341,Lewisham,East,18.81875,102.2,16600
E01033424,Brent,West,11.0782608696,35.1,18000
E01033455,Brent,West,22.8733333333,191.5,11160
E01033456,Brent,West,10.1302325581,83.4,10850
E01033457,Brent,West,13.95,95.1,15380
E01033463,Brent,West,28.7209302326,70.2,16760
E01033464,Brent,West,10.59375,125.3,13020
E01033485,Brent,West,18.996,137.8,11060
E01033486,Islington,Central,15.5125,155.3,19080
E01033487,Islington,Central,10.6166666667,502.5,34350
E01033488,Islington,Central,13.2419354839,119.8,18900
E01033489,Islington,Central,16.2163043478,194.1,36060
E01033490,Islington,Central,11.412195122,141,23910
E01033491,Islington,Central,14.0129032258,89.6,25040
E01033492,Islington,Central,17.259375,90.2,27890
E01033493,Islington,Central,14.2916666667,359.4,40030
E01033494,Islington,Central,29.5619047619,140.5,27650
E01033568,Kingston upon Thames,South,15.7625,112.3,26890
E01033569,Kingston upon Thames,South,24.296875,99.3,26930
E01033570,Richmond upon Thames,West,23.8551724138,32.8,31190
E01033571,Richmond upon Thames,West,33.1035714286,45.7,25250
E01033572,Barnet,North,15.3761904762,23.2,15090
E01033573,Barnet,North,6.1142857143,115.8,17990
E01033574,Newham,East,7.5416666667,81.7,32860
E01033575,Newham,East,8.4733333333,66.3,31110
E01033576,Newham,East,12.0192307692,34.3,23700
E01033577,Newham,East,11.1,22.6,22420
E01033578,Newham,East,15.1666666667,22.4,20230
E01033579,Newham,East,14.5882352941,29.4,23510
E01033580,Newham,East,18.6677419355,181.4,29980
E01033581,Newham,East,22.3344827586,13.6,12610
E01033582,Newham,East,50.5888888889,84.6,21530
E01033583,Newham,East,11.1356687898,19.5,21820
E01033584,Newham,East,19.2,105.9,10920
E01033585,Newham,East,15.0695652174,83.4,12830
E01033586,Newham,East,13.7777777778,20,17170
E01033587,Barking and Dagenham,East,17.8655172414,61.3,10070
E01033588,Barking and Dagenham,East,17.8047619048,115.9,9840
E01033589,Redbridge,East,16.4793103448,137.5,17540
E01033590,Redbridge,East,13.23125,113.7,13740
E01033591,Redbridge,East,19.5714285714,75,11320
E01033592,Redbridge,East,21.3142857143,126.4,18820
E01033593,Westminster,Central,14.8238095238,122.4,19160
E01033594,Westminster,Central,15.4147058824,65.1,19880
E01033595,Westminster,Central,5.7849860982,22.9,22670
E01033596,Westminster,Central,6.0939759036,114.7,16620
E01033597,Westminster,Central,8.3523809524,168.9,20320
E01033598,Westminster,Central,12.956,233.9,11980
E01033599,Westminster,Central,9,239.1,16860
E01033600,Westminster,Central,21.3733333333,192.5,27580
E01033601,Westminster,Central,16.5655172414,287.9,14310
E01033602,Westminster,Central,17.4125,280.2,12670
E01033603,Westminster,Central,18.8892857143,267.7,18680
E01033604,Westminster,Central,17.0205882353,171.4,13310
E01033605,Westminster,Central,17.4763157895,277.6,12920
E01033606,Westminster,Central,16.2307692308,394.1,29260
E01033607,Westminster,Central,20.9333333333,143.9,21270
E01033608,Westminster,Central,17.7909090909,269.7,29390
E01033698,Hackney,East,22.75,208.8,15190
E01033699,Hackney,East,18.162962963,129.2,17830
E01033700,Hackney,East,20.5138888889,142.4,26970
